t , It
0.0814 , -0.00120812762160028
0.0815 , -0.00116162585497146
0.0816 , -0.00111343026497461
0.08170000000000001 , -0.00106366251958084
0.0818 , -0.00101244574613326
0.0819 , -0.000959904261195441
0.082 , -0.000906163301822609
0.0821 , -0.000851348758779425
0.08220000000000001 , -0.000795586912217615
0.0823 , -0.000739004170313806
0.0824 , -0.000681726811355222
0.0825 , -0.000623880729746876
0.0826 , -0.000565591186399127
0.08270000000000001 , -0.000506982563939171
0.0828 , -0.000448178127174110
0.0829 , -0.000389299789216231
0.083 , -0.000330467883664162
0.08310000000000001 , -0.000271800943215450
0.08320000000000001 , -0.000213415485067845
0.0833 , -0.000155425803447903
0.0834 , -0.0000979437695859661
0.0835 , -0.0000410786394373224
0.08360000000000001 , 0.0000150631305709138
0.08370000000000001 , 0.0000703780595077503
0.0838 , 0.000124765809381971
0.0839 , 0.000178129343843356
0.084 , 0.000230375077943720
0.08410000000000001 , 0.000281413018781470
0.08420000000000001 , 0.000331156896873755
0.0843 , 0.000379524288121740
0.0844 , 0.000426436726255349
0.0845 , 0.000471819805664521
0.08460000000000001 , 0.000515603274545316
0.0847 , 0.000557721118309225
0.0848 , 0.000598111633225030
0.0849 , 0.000636717490282407
0.085 , 0.000673485789286688
0.08510000000000001 , 0.000708368103213747
0.0852 , 0.000741320512873199
0.0853 , 0.000772303631947297
0.0854 , 0.000801282622491139
0.0855 , 0.000828227200998304
0.08560000000000001 , 0.000853111635153226
0.0857 , 0.000875914731409128
0.0858 , 0.000896619813546784
0.0859 , 0.000915214692385406
0.08600000000000001 , 0.000931691626832661
0.08610000000000001 , 0.000946047276475437
0.0862 , 0.000958282645927471
0.0863 , 0.000968403021163493
0.0864 , 0.000976417898082539
0.08650000000000001 , 0.000982340903555368
0.08660000000000001 , 0.000986189709222566
0.0867 , 0.000987985938320793
0.0868 , 0.000987755065824826
0.0869 , 0.000985526312202530
0.08700000000000001 , 0.000981332531088584
0.08710000000000001 , 0.000975210091190805
0.0872 , 0.000967198752750112
0.0873 , 0.000957341538881683
0.0874 , 0.000945684602130569
0.08750000000000001 , 0.000932277086579984
0.0876 , 0.000917170985854735
0.0877 , 0.000900420997365674
0.0878 , 0.000882084373143812
0.0879 , 0.000862220767614643
0.08800000000000001 , 0.000840892082664510
0.0881 , 0.000818162310351295
0.0882 , 0.000794097373611503
0.0883 , 0.000768764965314917
0.0884 , 0.000742234386016280
0.08850000000000001 , 0.000714576380751241
0.0886 , 0.000685862975220734
0.0887 , 0.000656167311704371
0.0888 , 0.000625563485039113
0.0889 , 0.000594126378994599
0.08900000000000001 , 0.000561931503371011
0.0891 , 0.000529054832139238
0.0892 , 0.000495572642936512
0.0893 , 0.000461561358223427
0.08940000000000001 , 0.000427097388400625
0.08950000000000001 , 0.000392256977175148
0.0896 , 0.000357116049457896
0.0897 , 0.000321750062064323
0.0898 , 0.000286233857481258
0.08990000000000001 , 0.000250641520952462
0.09000000000000001 , 0.000215046241125466
0.0901 , 0.000179520174491524
0.0902 , 0.000144134313839396
0.0903 , 0.000108958360932735
0.09040000000000001 , 0.0000740606036089208
0.09050000000000001 , 0.0000395077974857405
0.0906 , 0.00000536505245020147
0.0907 , -0.0000283042759084802
0.0908 , -0.0000614386897717108
0.09090000000000001 , -0.0000939786473329847
0.091 , -0.000125866655683005
0.0911 , -0.000157047358226397
0.0912 , -0.000187467616530297
0.0913 , -0.000217076586518139
0.09140000000000001 , -0.000245825788934401
0.0915 , -0.000273669174018788
0.0916 , -0.000300563180341084
0.0917 , -0.000326466787760107
0.0918 , -0.000351341564483008
0.09190000000000001 , -0.000375151708213140
0.092 , -0.000397864081387007
0.0921 , -0.000419448240512801
0.0922 , -0.000439876459634638
0.09230000000000001 , -0.000459123747958397
0.09240000000000001 , -0.000477167861686184
0.0925 , -0.000493989310117641
0.0926 , -0.000509571356087030
0.0927 , -0.000523900010815535
0.09280000000000001 , -0.000536964023268485
0.09290000000000001 , -0.000548754864116929
0.093 , -0.000559266704412659
0.0931 , -0.000568496389094821
0.0932 , -0.000576443405455099
0.09330000000000001 , -0.000583109846696909
0.09340000000000001 , -0.000588500370731983
0.0935 , -0.000592622154365378
0.0936 , -0.000595484843027152
0.0937 , -0.000597100496215708
0.09380000000000001 , -0.000597483528824158
0.09390000000000001 , -0.000596650648526989
0.094 , -0.000594620789409747
0.0941 , -0.000591415042029502
0.0942 , -0.000587056580098415
0.09430000000000001 , -0.000581570583986839
0.0944 , -0.000574984161246049
0.0945 , -0.000567326264353886
0.0946 , -0.000558627605889366
0.0947 , -0.000548920571344556
0.09480000000000001 , -0.000538239129783881
0.0949 , -0.000526618742562398
0.095 , -0.000514096270315485
0.0951 , -0.000500709878432933
0.0952 , -0.000486498941230405
0.09530000000000001 , -0.000471503945030907
0.0954 , -0.000455766390368089
0.0955 , -0.000439328693521933
0.0956 , -0.000422234087595844
0.09570000000000001 , -0.000404526523341983
0.09580000000000001 , -0.000386250569939408
0.0959 , -0.000367451315926669
0.096 , -0.000348174270487381
0.0961 , -0.000328465265283804
0.09620000000000001 , -0.000308370357029445
0.09630000000000001 , -0.000287935730987680
0.0964 , -0.000267207605578723
0.0965 , -0.000246232138272461
0.0966 , -0.000225055332939669
0.09670000000000001 , -0.000203722948828474
0.09680000000000001 , -0.000182280411327566
0.0969 , -0.000160772724671526
0.097 , -0.000139244386737597
0.0971 , -0.000117739306076852
0.09720000000000001 , -0.0000963007213161658
0.09730000000000001 , -0.0000749711230606364
0.0974 , -0.0000537921784192221
0.0975 , -0.0000328046582692937
0.0976 , -0.0000120483673686082
0.09770000000000001 , 0.00000843792258409021
0.0978 , 0.0000286165368460473
0.0979 , 0.0000484509583987775
0.098 , 0.0000679058855088408
0.0981 , 0.0000869472860101081
0.09820000000000001 , 0.000105542448243934
0.0983 , 0.000123660028601506
0.0984 , 0.000141270095620221
0.0985 , 0.000158344170593636
0.09860000000000001 , 0.000174855264662170
0.09870000000000001 , 0.000190777912359330
0.0988 , 0.000206088201595773
0.0989 , 0.000220763800070983
0.099 , 0.000234783978109725
0.09910000000000001 , 0.000248129627927726
0.09920000000000001 , 0.000260783279338194
0.0993 , 0.000272729111917839
0.0994 , 0.000283952963657971
0.0995 , 0.000294442336133000
0.09960000000000001 , 0.000304186396225269
0.09970000000000001 , 0.000313175974451563
0.0998 , 0.000321403559942900
0.0999 , 0.000328863292135227
0.1 , 0.000335550949234528
